DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202406;1;PA;10045;BRADESCO;14;6967,01
202406;1;PA;49944;BTG PACTUAL;9;1358,06
202406;1;PA;51626;CAIXA ECONÔMICA FEDERAL;5;1005,87
202406;1;PA;51884;INTER;26;15447,56
202406;1;PA;10069;ITAU;4;669,55
202406;1;PA;52058;NUBANK;51;7499,98
202406;1;PA;30379;SANTANDER;47;4033,28
202406;1;PB;49906;BB;1;202,66
202406;1;PB;30290;BMG;1;200,25
202406;1;PB;10045;BRADESCO;2;4915,01
202406;1;PB;49944;BTG PACTUAL;11;1981,66
202406;1;PB;51626;CAIXA ECONÔMICA FEDERAL;5;940,55
202406;1;PB;51884;INTER;2;794,50
202406;1;PB;10069;ITAU;2;350,26
202406;1;PB;52058;NUBANK;21;2698,42
202406;1;PB;30379;SANTANDER;28;3055,02
202406;1;PE;49906;BB;5;904,37
202406;1;PE;30290;BMG;1;201,91
202406;1;PE;10045;BRADESCO;22;15236,76
202406;1;PE;49944;BTG PACTUAL;18;3044,46
202406;1;PE;51626;CAIXA ECONÔMICA FEDERAL;5;992,07
202406;1;PE;51884;INTER;14;6478,05
202406;1;PE;10069;ITAU;6;1106,99
202406;1;PE;52058;NUBANK;58;8670,71
202406;1;PE;30379;SANTANDER;84;6625,48
202406;1;PI;49906;BB;3;520,67
202406;1;PI;10045;BRADESCO;1;32,76
202406;1;PI;49944;BTG PACTUAL;3;370,50
202406;1;PI;51626;CAIXA ECONÔMICA FEDERAL;2;405,83
202406;1;PI;51884;INTER;10;2425,70
202406;1;PI;10069;ITAU;2;347,18
202406;1;PI;52058;NUBANK;18;2663,20
202406;1;PI;30379;SANTANDER;22;1678,21
202406;1;PR;49906;BB;2;349,71
202406;1;PR;10045;BRADESCO;18;15386,08
202406;1;PR;49944;BTG PACTUAL;22;3366,08
202406;1;PR;52072;C6 BANK;1;114,33
202406;1;PR;51626;CAIXA ECONÔMICA FEDERAL;9;1737,92
202406;1;PR;51884;INTER;11;4325,78
202406;1;PR;10069;ITAU;10;1293,85
202406;1;PR;52058;NUBANK;47;6304,77
202406;1;PR;30379;SANTANDER;73;6348,96
202406;1;RJ;49906;BB;3;542,79
202406;1;RJ;30290;BMG;3;605,37
202406;1;RJ;10045;BRADESCO;53;31936,98
202406;1;RJ;49944;BTG PACTUAL;54;8949,60
202406;1;RJ;52072;C6 BANK;1;199,72
202406;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;21;3789,80
202406;1;RJ;51884;INTER;58;49913,20
202406;1;RJ;10069;ITAU;39;6288,06
202406;1;RJ;52058;NUBANK;127;17344,15
202406;1;RJ;30379;SANTANDER;317;24070,76
202406;1;RN;49906;BB;1;202,55
202406;1;RN;10045;BRADESCO;2;213,28
202406;1;RN;49944;BTG PACTUAL;8;1286,52
202406;1;RN;51626;CAIXA ECONÔMICA FEDERAL;1;203,82
202406;1;RN;51884;INTER;11;8920,12
202406;1;RN;10069;ITAU;1;201,71
202406;1;RN;52058;NUBANK;32;4939,98
202406;1;RN;30379;SANTANDER;20;1802,78
202406;1;RO;10045;BRADESCO;10;11952,10
202406;1;RO;49944;BTG PACTUAL;4;705,81
202406;1;RO;51626;CAIXA ECONÔMICA FEDERAL;1;200,53
202406;1;RO;51884;INTER;2;2798,52
202406;1;RO;10069;ITAU;1;110,37
202406;1;RO;52058;NUBANK;12;1496,61
202406;1;RO;30379;SANTANDER;21;1837,25
202406;1;RR;49944;BTG PACTUAL;2;310,07
202406;1;RR;51884;INTER;1;821,33
202406;1;RR;52058;NUBANK;3;412,56
202406;1;RR;30379;SANTANDER;6;538,42
202406;1;RS;51750;BANCO SICOOB;1;2,31
202406;1;RS;30173;BANRISUL;2;396,18
202406;1;RS;49906;BB;1;201,11
202406;1;RS;10045;BRADESCO;3;1517,21
202406;1;RS;49944;BTG PACTUAL;18;2748,43
202406;1;RS;52072;C6 BANK;2;358,12
202406;1;RS;51626;CAIXA ECONÔMICA FEDERAL;4;726,21
202406;1;RS;51884;INTER;19;15576,80
202406;1;RS;10069;ITAU;8;880,56
202406;1;RS;52058;NUBANK;66;9708,69
202406;1;RS;30379;SANTANDER;93;7877,66
202406;1;SC;49906;BB;2;305,30
202406;1;SC;30290;BMG;2;350,27
202406;1;SC;10045;BRADESCO;8;4620,27
202406;1;SC;49944;BTG PACTUAL;14;2043,93
202406;1;SC;52072;C6 BANK;1;200,05
202406;1;SC;51626;CAIXA ECONÔMICA FEDERAL;1;200,22
202406;1;SC;51884;INTER;11;10941,22
202406;1;SC;10069;ITAU;4;605,05
202406;1;SC;52058;NUBANK;18;2443,54
202406;1;SC;30379;SANTANDER;42;3961,07
202406;1;SE;49944;BTG PACTUAL;7;1173,70
202406;1;SE;51626;CAIXA ECONÔMICA FEDERAL;1;203,05
202406;1;SE;51884;INTER;2;278,76
202406;1;SE;10069;ITAU;1;202,97
202406;1;SE;52058;NUBANK;13;2060,04
202406;1;SE;30379;SANTANDER;9;1080,29
202406;1;SP;49906;BB;12;1999,38
202406;1;SP;30290;BMG;2;402,85
202406;1;SP;10045;BRADESCO;180;159649,01
202406;1;SP;49944;BTG PACTUAL;108;17567,76
202406;1;SP;52072;C6 BANK;6;1092,57
202406;1;SP;51626;CAIXA ECONÔMICA FEDERAL;27;4884,07
202406;1;SP;51884;INTER;108;70340,95
202406;1;SP;10069;ITAU;68;9416,81
202406;1;SP;52058;NUBANK;252;34320,66
202406;1;SP;30379;SANTANDER;722;63843,48
202406;1;SP;51011;VOTORANTIM;1;200,64
202406;1;TO;30290;BMG;1;54,31
202406;1;TO;10045;BRADESCO;3;308,44
202406;1;TO;49944;BTG PACTUAL;1;57,73
202406;1;TO;51884;INTER;2;3788,16
202406;1;TO;52058;NUBANK;7;1092,54
202406;1;TO;30379;SANTANDER;6;530,55
202406;2;AC;10045;BRADESCO;1;1834,32
202406;2;AL;10045;BRADESCO;3;33892,35
202406;2;AL;51011;VOTORANTIM;3;11451,36
202406;2;AM;10045;BRADESCO;19;184812,61
202406;2;AM;30379;SANTANDER;1;36,51
202406;2;AM;51011;VOTORANTIM;2;13494,19
202406;2;AP;49906;BB;1;197,88
202406;2;AP;10045;BRADESCO;1;390,18
202406;2;BA;10045;BRADESCO;24;224073,09
202406;2;BA;30379;SANTANDER;2;60,80
202406;2;BA;51011;VOTORANTIM;3;5488,32
202406;2;CE;10045;BRADESCO;7;223325,96
202406;2;CE;51011;VOTORANTIM;4;7468,06
202406;2;DF;10045;BRADESCO;9;218930,66
202406;2;ES;10045;BRADESCO;10;55725,14
202406;2;ES;51011;VOTORANTIM;1;8159,28
202406;2;GO;49906;BB;2;5044,70
202406;2;GO;10045;BRADESCO;16;154639,85
202406;2;GO;30379;SANTANDER;3;83,83
202406;2;GO;51011;VOTORANTIM;2;5136,27
202406;2;MA;10045;BRADESCO;5;5998,17
202406;2;MA;51011;VOTORANTIM;1;665,26
202406;2;MG;49906;BB;1;4973,43
202406;2;MG;10045;BRADESCO;22;118244,52
202406;2;MG;52072;C6 BANK;1;200,26
202406;2;MG;51626;CAIXA ECONÔMICA FEDERAL;1;161,72
202406;2;MG;51011;VOTORANTIM;16;54638,58
202406;2;MS;10045;BRADESCO;17;365725,08
202406;2;MS;51011;VOTORANTIM;1;2336,69
202406;2;MT;10045;BRADESCO;8;42957,19
202406;2;MT;51011;VOTORANTIM;1;593,57
202406;2;PA;10045;BRADESCO;11;75329,38
202406;2;PA;51011;VOTORANTIM;1;3662,94
202406;2;PB;10045;BRADESCO;4;24265,62
202406;2;PB;51626;CAIXA ECONÔMICA FEDERAL;1;72,83
202406;2;PB;51011;VOTORANTIM;1;323,93
202406;2;PE;10045;BRADESCO;18;194026,92
202406;2;PE;51011;VOTORANTIM;2;5431,41
202406;2;PI;10045;BRADESCO;3;9015,19
202406;2;PI;51011;VOTORANTIM;2;7135,62
202406;2;PR;10045;BRADESCO;29;371024,14
202406;2;PR;52072;C6 BANK;1;135,12
202406;2;PR;51011;VOTORANTIM;6;18863,64
202406;2;RJ;49906;BB;1;806,94
202406;2;RJ;10045;BRADESCO;45;464585,92
202406;2;RJ;52072;C6 BANK;4;621,12
202406;2;RJ;10069;ITAU;1;108,10
202406;2;RJ;30379;SANTANDER;5;281,86
202406;2;RJ;51011;VOTORANTIM;3;7141,60
202406;2;RN;10045;BRADESCO;1;599,22
202406;2;RN;52072;C6 BANK;1;200,17
202406;2;RN;51011;VOTORANTIM;2;7925,07
202406;2;RO;10045;BRADESCO;1;22518,80
202406;2;RO;52072;C6 BANK;1;203,92
202406;2;RO;51011;VOTORANTIM;1;2554,74
202406;2;RR;49906;BB;1;2282,88
202406;2;RS;49906;BB;2;729,47
202406;2;RS;10045;BRADESCO;8;27735,61
202406;2;RS;51011;VOTORANTIM;5;15238,11
202406;2;SC;10045;BRADESCO;10;71234,81
202406;2;SC;51011;VOTORANTIM;9;54562,80
202406;2;SE;10045;BRADESCO;3;18222,21
202406;2;SP;49906;BB;2;4385,17
202406;2;SP;10045;BRADESCO;114;1136471,37
202406;2;SP;52072;C6 BANK;3;6881,31
202406;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1;132,67
202406;2;SP;10069;ITAU;2;227,88
202406;2;SP;30379;SANTANDER;4;343,25
202406;2;SP;51011;VOTORANTIM;37;96800,82
202406;2;TO;51011;VOTORANTIM;1;2304,56
202406;3;AC;49906;BB;9;501016,60
202406;3;AC;10045;BRADESCO;2;263887,17
202406;3;AC;10069;ITAU;3;37424,43
202406;3;AC;30379;SANTANDER;44;738781,49
202406;3;AL;49906;BB;16;1160097,90
202406;3;AL;10045;BRADESCO;15;1280540,03
202406;3;AL;10069;ITAU;50;643124,49
202406;3;AL;30379;SANTANDER;64;687115,12
202406;3;AM;49906;BB;17;1304759,73
202406;3;AM;10045;BRADESCO;49;4694352,08
202406;3;AM;10069;ITAU;100;1187559,07
202406;3;AM;30379;SANTANDER;98;1835587,30
202406;3;AP;49906;BB;3;65684,55
202406;3;AP;10045;BRADESCO;5;516186,93
202406;3;AP;10069;ITAU;12;263221,18
202406;3;AP;30379;SANTANDER;32;456200,47
202406;3;BA;49906;BB;63;4156425,84
202406;3;BA;10045;BRADESCO;122;7623200,61
202406;3;BA;10069;ITAU;230;1943200,43
202406;3;BA;30379;SANTANDER;448;4873335,18
202406;3;CE;49906;BB;48;2045370,65
202406;3;CE;10045;BRADESCO;57;3995128,69
202406;3;CE;10069;ITAU;136;1262124,56
202406;3;CE;30379;SANTANDER;161;3044674,46
202406;3;DF;49906;BB;19;1991221,86
202406;3;DF;10045;BRADESCO;26;2525143,07
202406;3;DF;10069;ITAU;115;1336927,89
202406;3;DF;30379;SANTANDER;152;2284380,66
202406;3;ES;49906;BB;15;559770,30
202406;3;ES;10045;BRADESCO;34;2808921,67
202406;3;ES;10069;ITAU;52;527168,17
202406;3;ES;30379;SANTANDER;90;902929,04
202406;3;GO;49906;BB;40;3035146,47
202406;3;GO;10045;BRADESCO;86;7357630,89
202406;3;GO;10069;ITAU;339;3274014,91
202406;3;GO;30379;SANTANDER;230;3238845,70
202406;3;MA;49906;BB;58;5428911,40
202406;3;MA;10045;BRADESCO;50;3983178,08
202406;3;MA;10069;ITAU;54;648889,37
202406;3;MA;30379;SANTANDER;100;1895730,90
202406;3;MG;49906;BB;98;10234484,69
202406;3;MG;10045;BRADESCO;158;12330524,11
202406;3;MG;10069;ITAU;456;5735682,41
202406;3;MG;30379;SANTANDER;694;10511712,77
202406;3;MS;49906;BB;33;2586071,53
202406;3;MS;10045;BRADESCO;36;2331824,88
202406;3;MS;10069;ITAU;57;1316414,07
202406;3;MS;30379;SANTANDER;125;2135936,27
202406;3;MT;49906;BB;47;2940689,18
202406;3;MT;10045;BRADESCO;41;4075946,01
202406;3;MT;10069;ITAU;77;1233483,09
202406;3;MT;30379;SANTANDER;136;1997110,99
202406;3;PA;49906;BB;54;4871100,98
202406;3;PA;10045;BRADESCO;59;4392010,50
202406;3;PA;10069;ITAU;121;1200547,36
202406;3;PA;30379;SANTANDER;134;4078653,99
202406;3;PB;49906;BB;20;1094920,73
202406;3;PB;10045;BRADESCO;27;1129653,70
202406;3;PB;10069;ITAU;23;200179,63
202406;3;PB;30379;SANTANDER;75;1518344,67
202406;3;PE;49906;BB;27;3604687,51
202406;3;PE;10045;BRADESCO;68;4892441,15
202406;3;PE;10069;ITAU;180;1960278,63
202406;3;PE;30379;SANTANDER;325;4749577,15
202406;3;PI;49906;BB;22;1417681,21
202406;3;PI;10045;BRADESCO;20;1667054,73
202406;3;PI;10069;ITAU;38;451392,52
202406;3;PI;30379;SANTANDER;65;619061,23
202406;3;PR;49906;BB;61;6168510,27
202406;3;PR;10045;BRADESCO;156;12149633,81
202406;3;PR;10069;ITAU;470;5866111,94
202406;3;PR;30379;SANTANDER;592;12744517,98
202406;3;RJ;49906;BB;53;4182139,19
202406;3;RJ;10045;BRADESCO;179;15229345,18
202406;3;RJ;10069;ITAU;905;9135660,85
202406;3;RJ;30379;SANTANDER;873;12280342,38
202406;3;RN;49906;BB;40;2106660,78
202406;3;RN;10045;BRADESCO;13;1739140,47
202406;3;RN;10069;ITAU;62;699395,48
202406;3;RN;30379;SANTANDER;51;788787,67
202406;3;RO;49906;BB;10;625492,55
202406;3;RO;10045;BRADESCO;18;618687,08
202406;3;RO;10069;ITAU;31;595963,95
202406;3;RO;30379;SANTANDER;28;376120,92
202406;3;RR;49906;BB;5;1069028,97
202406;3;RR;10045;BRADESCO;3;512856,18
202406;3;RR;10069;ITAU;23;110614,23
202406;3;RR;30379;SANTANDER;12;169250,92
202406;3;RS;49906;BB;34;1343123,09
202406;3;RS;10045;BRADESCO;137;15872204,64
202406;3;RS;10069;ITAU;92;772935,76
202406;3;RS;30379;SANTANDER;377;7950856,81
202406;3;SC;49906;BB;53;2725062,65
202406;3;SC;10045;BRADESCO;79;9820514,25
202406;3;SC;10069;ITAU;130;2139400,00
202406;3;SC;30379;SANTANDER;246;4284376,09
202406;3;SE;49906;BB;20;1170573,96
202406;3;SE;10045;BRADESCO;9;203755,41
202406;3;SE;10069;ITAU;11;178295,31
202406;3;SE;30379;SANTANDER;37;310153,95
202406;3;SP;49906;BB;215;17934574,70
202406;3;SP;10045;BRADESCO;838;69728533,34
202406;3;SP;10069;ITAU;2498;35450067,80
202406;3;SP;30379;SANTANDER;3178;47593532,69
202406;3;TO;49906;BB;19;1065926,19
202406;3;TO;10045;BRADESCO;23;3933454,72
202406;3;TO;10069;ITAU;28;365572,60
202406;3;TO;30379;SANTANDER;31;416832,83
202407;1;AC;49906;BB;1;203,42
202407;1;AC;31976;BRB;3;1816,88
202407;1;AC;49944;BTG PACTUAL;2;264,86
202407;1;AC;52058;NUBANK;8;1037,15
202407;1;AC;30379;SANTANDER;6;568,86
202407;1;AL;49906;BB;2;319,34
202407;1;AL;10045;BRADESCO;5;2567,47
202407;1;AL;31976;BRB;20;28687,08
202407;1;AL;49944;BTG PACTUAL;3;520,20
202407;1;AL;51626;CAIXA ECONÔMICA FEDERAL;2;359,61
202407;1;AL;51884;INTER;1;91,86
202407;1;AL;10069;ITAU;1;59,62
202407;1;AL;52058;NUBANK;9;661,01
202407;1;AL;30379;SANTANDER;16;842,33
202407;1;AM;49906;BB;2;403,59
202407;1;AM;10045;BRADESCO;23;18544,14
202407;1;AM;31976;BRB;25;28335,28
202407;1;AM;49944;BTG PACTUAL;17;2484,25
202407;1;AM;51626;CAIXA ECONÔMICA FEDERAL;3;598,35
202407;1;AM;51884;INTER;2;356,05
202407;1;AM;10069;ITAU;13;737,24
202407;1;AM;52058;NUBANK;43;4266,36
202407;1;AM;30379;SANTANDER;33;3579,65
202407;1;AP;10045;BRADESCO;7;3216,97
202407;1;AP;31976;BRB;4;6410,75
202407;1;AP;49944;BTG PACTUAL;2;285,19
202407;1;AP;51884;INTER;1;200,80
202407;1;AP;10069;ITAU;1;201,54
202407;1;AP;52058;NUBANK;5;713,01
202407;1;AP;30379;SANTANDER;5;404,09
202407;1;BA;49906;BB;6;658,78
202407;1;BA;30290;BMG;1;203,20
202407;1;BA;10045;BRADESCO;26;24999,93
202407;1;BA;31976;BRB;74;98686,63
202407;1;BA;49944;BTG PACTUAL;29;4174,42
202407;1;BA;51626;CAIXA ECONÔMICA FEDERAL;6;968,55
202407;1;BA;51884;INTER;3;451,67
202407;1;BA;10069;ITAU;18;1128,07
202407;1;BA;52058;NUBANK;75;8131,99
202407;1;BA;30379;SANTANDER;94;6647,88
202407;1;CE;49906;BB;5;948,15
202407;1;CE;10045;BRADESCO;8;3980,78
202407;1;CE;31976;BRB;33;37955,02
202407;1;CE;49944;BTG PACTUAL;15;2168,97
202407;1;CE;51626;CAIXA ECONÔMICA FEDERAL;8;1367,91
202407;1;CE;51884;INTER;3;458,93
202407;1;CE;10069;ITAU;4;287,80
202407;1;CE;52058;NUBANK;55;6361,82
202407;1;CE;30379;SANTANDER;73;4723,09
202407;1;DF;49906;BB;4;717,12
202407;1;DF;10045;BRADESCO;8;5742,96
202407;1;DF;31976;BRB;576;748099,02
202407;1;DF;49944;BTG PACTUAL;10;1669,83
202407;1;DF;51884;INTER;1;157,14
202407;1;DF;10069;ITAU;9;522,42
202407;1;DF;52058;NUBANK;19;1479,10
202407;1;DF;30379;SANTANDER;27;2886,90
202407;1;ES;10045;BRADESCO;12;12349,36
202407;1;ES;31976;BRB;12;22936,92
202407;1;ES;49944;BTG PACTUAL;10;1496,83
202407;1;ES;51626;CAIXA ECONÔMICA FEDERAL;5;917,32
202407;1;ES;51884;INTER;3;424,77
202407;1;ES;10069;ITAU;5;398,34
202407;1;ES;52058;NUBANK;7;828,61
202407;1;ES;30379;SANTANDER;14;2046,21
202407;1;GO;51750;BANCO SICOOB;1;333,37
202407;1;GO;49906;BB;1;417,93
202407;1;GO;30290;BMG;2;376,52
202407;1;GO;10045;BRADESCO;9;4306,20
202407;1;GO;31976;BRB;133;202194,92
202407;1;GO;49944;BTG PACTUAL;7;1115,86
202407;1;GO;51626;CAIXA ECONÔMICA FEDERAL;1;200,49
202407;1;GO;51884;INTER;6;843,94
202407;1;GO;10069;ITAU;8;693,64
202407;1;GO;52058;NUBANK;33;4104,28
202407;1;GO;30379;SANTANDER;46;4409,22
202407;1;MA;49906;BB;7;1084,91
202407;1;MA;10045;BRADESCO;11;8073,81
202407;1;MA;31976;BRB;18;17803,14
202407;1;MA;49944;BTG PACTUAL;9;1259,47
202407;1;MA;51626;CAIXA ECONÔMICA FEDERAL;3;602,68
202407;1;MA;51884;INTER;3;328,06
202407;1;MA;10069;ITAU;7;614,08
202407;1;MA;52058;NUBANK;23;2463,91
202407;1;MA;30379;SANTANDER;25;2112,27
202407;1;MG;51750;BANCO SICOOB;6;1575,54
202407;1;MG;49906;BB;3;405,17
202407;1;MG;30290;BMG;1;202,83
202407;1;MG;10045;BRADESCO;22;20325,38
202407;1;MG;31976;BRB;58;71658,34
202407;1;MG;49944;BTG PACTUAL;22;2924,70
202407;1;MG;52072;C6 BANK;1;60,68
202407;1;MG;51626;CAIXA ECONÔMICA FEDERAL;10;1951,91
202407;1;MG;51884;INTER;15;2128,81
202407;1;MG;10069;ITAU;32;2846,39
202407;1;MG;52058;NUBANK;81;8758,95
202407;1;MG;30379;SANTANDER;128;11277,80
202407;1;MS;49906;BB;1;116,03
202407;1;MS;10045;BRADESCO;3;1738,51
202407;1;MS;31976;BRB;7;14619,94
202407;1;MS;49944;BTG PACTUAL;11;1490,66
202407;1;MS;51626;CAIXA ECONÔMICA FEDERAL;1;202,39
202407;1;MS;51884;INTER;1;160,94
202407;1;MS;10069;ITAU;4;515,64
202407;1;MS;52058;NUBANK;26;2634,22
202407;1;MS;30379;SANTANDER;20;796,46
202407;1;MS;51011;VOTORANTIM;1;201,80
202407;1;MT;51750;BANCO SICOOB;1;669,62
202407;1;MT;49906;BB;1;18,75
202407;1;MT;10045;BRADESCO;11;17204,25
202407;1;MT;31976;BRB;24;30195,16
202407;1;MT;49944;BTG PACTUAL;4;576,83
202407;1;MT;51626;CAIXA ECONÔMICA FEDERAL;2;402,01
202407;1;MT;51884;INTER;1;206,68
202407;1;MT;10069;ITAU;3;327,05
202407;1;MT;52058;NUBANK;14;1128,88
202407;1;MT;30379;SANTANDER;27;3023,17
202407;1;MT;3632872;SICOOB CREDISUL;1;262,89
202407;1;PA;49906;BB;5;802,85
202407;1;PA;10045;BRADESCO;8;3019,61
202407;1;PA;31976;BRB;14;24803,63
202407;1;PA;49944;BTG PACTUAL;30;4474,56
202407;1;PA;51626;CAIXA ECONÔMICA FEDERAL;2;400,70
202407;1;PA;51884;INTER;3;463,59
202407;1;PA;10069;ITAU;9;1099,52
202407;1;PA;52058;NUBANK;41;3704,29
202407;1;PA;30379;SANTANDER;35;3319,01
202407;1;PB;10045;BRADESCO;1;92,52
202407;1;PB;31976;BRB;87;98055,86
202407;1;PB;49944;BTG PACTUAL;9;1528,32
202407;1;PB;51626;CAIXA ECONÔMICA FEDERAL;3;600,18
202407;1;PB;52058;NUBANK;23;2532,57
202407;1;PB;30379;SANTANDER;20;1376,30
202407;1;PE;49906;BB;4;809,12
202407;1;PE;10045;BRADESCO;22;16590,03
202407;1;PE;31976;BRB;24;26775,44
202407;1;PE;49944;BTG PACTUAL;11;1929,80
202407;1;PE;52072;C6 BANK;1;157,09
202407;1;PE;51626;CAIXA ECONÔMICA FEDERAL;8;1563,60
202407;1;PE;51884;INTER;10;1413,48
202407;1;PE;10069;ITAU;17;2268,69
202407;1;PE;52058;NUBANK;47;5457,31
202407;1;PE;30379;SANTANDER;51;3991,10
202407;1;PI;49906;BB;2;255,71
202407;1;PI;10045;BRADESCO;5;6430,01
202407;1;PI;31976;BRB;23;43213,71
202407;1;PI;49944;BTG PACTUAL;6;681,06
202407;1;PI;51626;CAIXA ECONÔMICA FEDERAL;1;200,94
202407;1;PI;51884;INTER;3;602,33
202407;1;PI;10069;ITAU;2;107,11
202407;1;PI;52058;NUBANK;22;2453,83
202407;1;PI;30379;SANTANDER;19;1473,20
202407;1;PR;10045;BRADESCO;11;7045,07
202407;1;PR;31976;BRB;21;29417,85
202407;1;PR;49944;BTG PACTUAL;30;4438,74
202407;1;PR;52072;C6 BANK;1;167,04
202407;1;PR;51626;CAIXA ECONÔMICA FEDERAL;12;2154,98
202407;1;PR;51884;INTER;3;369,44
202407;1;PR;10069;ITAU;28;2344,67
202407;1;PR;52058;NUBANK;37;3532,24
202407;1;PR;30379;SANTANDER;62;6249,27
202407;1;RJ;49906;BB;3;459,87
202407;1;RJ;30290;BMG;3;607,19
202407;1;RJ;10045;BRADESCO;125;94586,54
202407;1;RJ;31976;BRB;190;201428,32
